N,r_percent,r_actual,trial,algo,duration_ms
512,30,154,7,par_block_ikj2,35.099
512,30,154,7,par_block_pairs,8.475
512,-1,200,7,block,354.350
512,-1,200,7,block_ikj,22.917
512,-1,200,7,par_block_ikj,8.914
512,-1,200,7,par_block_ikj2,32.755
512,-1,200,7,par_block_pairs,8.509
512,40,205,7,block,466.192
512,40,205,7,block_ikj,23.883
512,40,205,7,par_block_ikj,9.438
512,40,205,7,par_block_ikj2,32.826
512,40,205,7,par_block_pairs,6.837
512,50,256,7,block,414.281
512,50,256,7,block_ikj,23.760
512,50,256,7,par_block_ikj,12.035
512,50,256,7,par_block_ikj2,39.609
512,50,256,7,par_block_pairs,6.405
512,75,384,7,block,552.043
512,75,384,7,block_ikj,26.914
512,75,384,7,par_block_ikj,20.230
512,75,384,7,par_block_ikj2,58.876
512,75,384,7,par_block_pairs,15.764
512,-1,500,7,block,571.397
512,-1,500,7,block_ikj,23.606
512,-1,500,7,par_block_ikj,21.887
512,-1,500,7,par_block_ikj2,72.114
512,-1,500,7,par_block_pairs,22.178
512,100,512,7,block,569.534
512,100,512,7,block_ikj,22.173
512,100,512,7,par_block_ikj,20.164
512,100,512,7,par_block_ikj2,72.967
512,100,512,7,par_block_pairs,21.930
512,-,-,8,point,607.744
512,-,-,8,point_ikj,21.554
512,-,-,8,par_point,38.270
512,-,-,8,par_point_ikj,2.552
512,-,-,8,par_point_ikj_reduce,35.985
512,0,1,8,block,497.259
512,0,1,8,block_ikj,822.991
512,0,1,8,par_block_ikj,83.207
512,0,1,8,par_block_ikj2,47.437
512,0,1,8,par_block_pairs,101.085
512,-1,2,8,block,163.305
512,-1,2,8,block_ikj,274.525
512,-1,2,8,par_block_ikj,33.108
512,-1,2,8,par_block_ikj2,19.285
512,-1,2,8,par_block_pairs,36.786
512,-1,4,8,block,103.985
512,-1,4,8,block_ikj,161.382
512,-1,4,8,par_block_ikj,18.555
512,-1,4,8,par_block_ikj2,13.449
512,-1,4,8,par_block_pairs,19.281
512,-1,5,8,block,86.754
512,-1,5,8,block_ikj,113.166
512,-1,5,8,par_block_ikj,17.864
512,-1,5,8,par_block_ikj2,12.744
512,-1,5,8,par_block_pairs,18.488
512,1,6,8,block,82.990
512,1,6,8,block_ikj,103.697
512,1,6,8,par_block_ikj,16.659
512,1,6,8,par_block_ikj2,12.970
512,1,6,8,par_block_pairs,15.431
512,-1,8,8,block,91.448
512,-1,8,8,block_ikj,89.864
512,-1,8,8,par_block_ikj,13.275
512,-1,8,8,par_block_ikj2,11.694
512,-1,8,8,par_block_pairs,13.465
512,-1,10,8,block,121.181
512,-1,10,8,block_ikj,66.583
512,-1,10,8,par_block_ikj,9.721
512,-1,10,8,par_block_ikj2,12.775
512,-1,10,8,par_block_pairs,11.475
512,2,11,8,block,133.132
512,2,11,8,block_ikj,67.812
512,2,11,8,par_block_ikj,9.416
512,2,11,8,par_block_ikj2,11.906
512,2,11,8,par_block_pairs,12.076
512,-1,15,8,block,171.982
512,-1,15,8,block_ikj,61.079
512,-1,15,8,par_block_ikj,8.522
512,-1,15,8,par_block_ikj2,12.615
512,-1,15,8,par_block_pairs,9.636
512,3,16,8,block,178.568
512,3,16,8,block_ikj,54.255
512,3,16,8,par_block_ikj,6.949
512,3,16,8,par_block_ikj2,11.107
512,3,16,8,par_block_pairs,8.487
512,-1,20,8,block,202.129
512,-1,20,8,block_ikj,48.063
512,-1,20,8,par_block_ikj,7.473
512,-1,20,8,par_block_ikj2,12.607
512,-1,20,8,par_block_pairs,7.201
512,5,26,8,block,242.850
512,5,26,8,block_ikj,37.132
512,5,26,8,par_block_ikj,7.141
512,5,26,8,par_block_ikj2,14.442
512,5,26,8,par_block_pairs,6.276
512,-1,30,8,block,269.062
512,-1,30,8,block_ikj,35.697
512,-1,30,8,par_block_ikj,6.484
512,-1,30,8,par_block_ikj2,13.910
512,-1,30,8,par_block_pairs,6.408
512,-1,32,8,block,315.453
512,-1,32,8,block_ikj,37.890
512,-1,32,8,par_block_ikj,5.021
512,-1,32,8,par_block_ikj2,11.475
512,-1,32,8,par_block_pairs,5.799
512,7.5,39,8,block,292.615
512,7.5,39,8,block_ikj,34.119
512,7.5,39,8,par_block_ikj,5.479
512,7.5,39,8,par_block_ikj2,11.893
512,7.5,39,8,par_block_pairs,5.443
512,8,41,8,block,299.362
512,8,41,8,block_ikj,32.168
512,8,41,8,par_block_ikj,5.749
512,8,41,8,par_block_ikj2,12.380
512,8,41,8,par_block_pairs,5.243
512,-1,50,8,block,307.026
512,-1,50,8,block_ikj,29.252
512,-1,50,8,par_block_ikj,6.014
512,-1,50,8,par_block_ikj2,14.245
512,-1,50,8,par_block_pairs,6.205
512,10,52,8,block,306.036
512,10,52,8,block_ikj,29.165
512,10,52,8,par_block_ikj,6.319
512,10,52,8,par_block_ikj2,15.008
512,10,52,8,par_block_pairs,6.423
512,-1,64,8,block,306.663
512,-1,64,8,block_ikj,26.865
512,-1,64,8,par_block_ikj,7.016
512,-1,64,8,par_block_ikj2,11.329
512,-1,64,8,par_block_pairs,5.998
512,15,77,8,block,339.811
512,15,77,8,block_ikj,26.306
512,15,77,8,par_block_ikj,5.000
512,15,77,8,par_block_ikj2,22.570
512,15,77,8,par_block_pairs,4.736
512,-1,100,8,block,304.183
512,-1,100,8,block_ikj,25.456
512,-1,100,8,par_block_ikj,10.365
512,-1,100,8,par_block_ikj2,17.110
512,-1,100,8,par_block_pairs,4.995
512,-1,128,8,block,306.647
512,-1,128,8,block_ikj,23.780
512,-1,128,8,par_block_ikj,5.944
512,-1,128,8,par_block_ikj2,21.654
512,-1,128,8,par_block_pairs,3.905
512,30,154,8,block,394.827
512,30,154,8,block_ikj,23.108
512,30,154,8,par_block_ikj,7.318
512,30,154,8,par_block_ikj2,24.868
512,30,154,8,par_block_pairs,4.842
512,-1,200,8,block,340.614
512,-1,200,8,block_ikj,23.180
512,-1,200,8,par_block_ikj,8.822
512,-1,200,8,par_block_ikj2,31.793
512,-1,200,8,par_block_pairs,7.110
512,40,205,8,block,358.336
512,40,205,8,block_ikj,23.630
512,40,205,8,par_block_ikj,9.853
512,40,205,8,par_block_ikj2,32.800
512,40,205,8,par_block_pairs,7.182
512,50,256,8,block,414.314
512,50,256,8,block_ikj,24.127
512,50,256,8,par_block_ikj,12.265
512,50,256,8,par_block_ikj2,40.427
512,50,256,8,par_block_pairs,6.359
512,75,384,8,block,543.538
512,75,384,8,block_ikj,28.709
512,75,384,8,par_block_ikj,23.550
512,75,384,8,par_block_ikj2,59.473
512,75,384,8,par_block_pairs,15.842
512,-1,500,8,block,569.451
512,-1,500,8,block_ikj,24.486
512,-1,500,8,par_block_ikj,23.277
512,-1,500,8,par_block_ikj2,72.991
512,-1,500,8,par_block_pairs,21.302
512,100,512,8,block,572.799
512,100,512,8,block_ikj,22.525
512,100,512,8,par_block_ikj,21.018
512,100,512,8,par_block_ikj2,73.483
512,100,512,8,par_block_pairs,21.942
512,-,-,9,point,619.904
512,-,-,9,point_ikj,21.052
512,-,-,9,par_point,40.034
512,-,-,9,par_point_ikj,2.706
512,-,-,9,par_point_ikj_reduce,38.725
512,0,1,9,block,497.851
512,0,1,9,block_ikj,816.350
512,0,1,9,par_block_ikj,86.640
512,0,1,9,par_block_ikj2,47.789
512,0,1,9,par_block_pairs,101.374
512,-1,2,9,block,165.360
512,-1,2,9,block_ikj,275.147
512,-1,2,9,par_block_ikj,33.313
512,-1,2,9,par_block_ikj2,19.056
512,-1,2,9,par_block_pairs,36.859
512,-1,4,9,block,100.725
512,-1,4,9,block_ikj,146.948
512,-1,4,9,par_block_ikj,19.443
512,-1,4,9,par_block_ikj2,13.160
512,-1,4,9,par_block_pairs,20.192
512,-1,5,9,block,86.870
512,-1,5,9,block_ikj,114.230
512,-1,5,9,par_block_ikj,18.302
512,-1,5,9,par_block_ikj2,12.807
512,-1,5,9,par_block_pairs,17.161
512,1,6,9,block,83.959
512,1,6,9,block_ikj,104.063
512,1,6,9,par_block_ikj,17.183
512,1,6,9,par_block_ikj2,12.778
512,1,6,9,par_block_pairs,15.657
512,-1,8,9,block,91.715
512,-1,8,9,block_ikj,89.935
512,-1,8,9,par_block_ikj,15.378
512,-1,8,9,par_block_ikj2,12.223
512,-1,8,9,par_block_pairs,15.176
512,-1,10,9,block,120.686
512,-1,10,9,block_ikj,66.427
512,-1,10,9,par_block_ikj,9.555
512,-1,10,9,par_block_ikj2,12.792
512,-1,10,9,par_block_pairs,11.330
512,2,11,9,block,130.740
512,2,11,9,block_ikj,68.164
512,2,11,9,par_block_ikj,8.891
512,2,11,9,par_block_ikj2,11.729
512,2,11,9,par_block_pairs,12.055
512,-1,15,9,block,171.412
512,-1,15,9,block_ikj,61.153
512,-1,15,9,par_block_ikj,9.899
512,-1,15,9,par_block_ikj2,12.497
512,-1,15,9,par_block_pairs,9.763
512,3,16,9,block,179.976
512,3,16,9,block_ikj,54.752
512,3,16,9,par_block_ikj,7.201
512,3,16,9,par_block_ikj2,10.788
512,3,16,9,par_block_pairs,8.204
512,-1,20,9,block,203.688
512,-1,20,9,block_ikj,47.001
512,-1,20,9,par_block_ikj,7.350
512,-1,20,9,par_block_ikj2,12.347
512,-1,20,9,par_block_pairs,8.335
512,5,26,9,block,253.885
512,5,26,9,block_ikj,38.970
512,5,26,9,par_block_ikj,7.317
512,5,26,9,par_block_ikj2,12.420
512,5,26,9,par_block_pairs,7.319
512,-1,30,9,block,269.421
512,-1,30,9,block_ikj,35.996
512,-1,30,9,par_block_ikj,6.158
512,-1,30,9,par_block_ikj2,13.855
512,-1,30,9,par_block_pairs,6.990
512,-1,32,9,block,279.741
512,-1,32,9,block_ikj,35.971
512,-1,32,9,par_block_ikj,4.902
512,-1,32,9,par_block_ikj2,11.479
512,-1,32,9,par_block_pairs,7.264
512,7.5,39,9,block,303.943
512,7.5,39,9,block_ikj,34.103
512,7.5,39,9,par_block_ikj,5.663
512,7.5,39,9,par_block_ikj2,11.867
512,7.5,39,9,par_block_pairs,6.908
512,8,41,9,block,298.083
512,8,41,9,block_ikj,32.331
512,8,41,9,par_block_ikj,5.303
512,8,41,9,par_block_ikj2,12.440
512,8,41,9,par_block_pairs,5.391
512,-1,50,9,block,298.885
512,-1,50,9,block_ikj,28.816
512,-1,50,9,par_block_ikj,6.085
512,-1,50,9,par_block_ikj2,14.519
512,-1,50,9,par_block_pairs,5.003
512,10,52,9,block,317.684
512,10,52,9,block_ikj,29.179
512,10,52,9,par_block_ikj,5.916
512,10,52,9,par_block_ikj2,14.904
512,10,52,9,par_block_pairs,4.974
512,-1,64,9,block,304.314
512,-1,64,9,block_ikj,26.716
512,-1,64,9,par_block_ikj,7.119
512,-1,64,9,par_block_ikj2,10.465
512,-1,64,9,par_block_pairs,5.198
512,15,77,9,block,309.037
512,15,77,9,block_ikj,26.304
512,15,77,9,par_block_ikj,9.014
512,15,77,9,par_block_ikj2,13.505
512,15,77,9,par_block_pairs,6.071
512,-1,100,9,block,310.806
512,-1,100,9,block_ikj,24.969
512,-1,100,9,par_block_ikj,5.780
512,-1,100,9,par_block_ikj2,16.931
512,-1,100,9,par_block_pairs,4.832
512,-1,128,9,block,339.540
512,-1,128,9,block_ikj,23.289
512,-1,128,9,par_block_ikj,5.885
512,-1,128,9,par_block_ikj2,32.226
512,-1,128,9,par_block_pairs,4.091
512,30,154,9,block,346.970
512,30,154,9,block_ikj,23.138
512,30,154,9,par_block_ikj,7.928
512,30,154,9,par_block_ikj2,25.372
512,30,154,9,par_block_pairs,5.078
512,-1,200,9,block,390.859
512,-1,200,9,block_ikj,22.468
512,-1,200,9,par_block_ikj,8.991
512,-1,200,9,par_block_ikj2,31.187
512,-1,200,9,par_block_pairs,7.545
512,40,205,9,block,440.419
512,40,205,9,block_ikj,23.923
512,40,205,9,par_block_ikj,9.773
512,40,205,9,par_block_ikj2,34.022
512,40,205,9,par_block_pairs,6.537
512,50,256,9,block,449.696
512,50,256,9,block_ikj,24.133
512,50,256,9,par_block_ikj,12.094
512,50,256,9,par_block_ikj2,40.299
512,50,256,9,par_block_pairs,6.335
512,75,384,9,block,557.187
512,75,384,9,block_ikj,27.668
512,75,384,9,par_block_ikj,22.462
512,75,384,9,par_block_ikj2,60.394
512,75,384,9,par_block_pairs,16.044
512,-1,500,9,block,563.822
512,-1,500,9,block_ikj,25.019
512,-1,500,9,par_block_ikj,22.259
512,-1,500,9,par_block_ikj2,74.651
512,-1,500,9,par_block_pairs,20.297
512,100,512,9,block,568.914
512,100,512,9,block_ikj,22.393
512,100,512,9,par_block_ikj,20.833
512,100,512,9,par_block_ikj2,72.823
512,100,512,9,par_block_pairs,22.028
512,-,-,10,point,608.108
512,-,-,10,point_ikj,21.223
512,-,-,10,par_point,39.857
512,-,-,10,par_point_ikj,2.889
512,-,-,10,par_point_ikj_reduce,37.471
512,0,1,10,block,505.440
512,0,1,10,block_ikj,838.176
512,0,1,10,par_block_ikj,87.356
512,0,1,10,par_block_ikj2,47.363
512,0,1,10,par_block_pairs,102.184
512,-1,2,10,block,163.908
512,-1,2,10,block_ikj,284.758
512,-1,2,10,par_block_ikj,34.198
512,-1,2,10,par_block_ikj2,19.639
512,-1,2,10,par_block_pairs,38.738
512,-1,4,10,block,105.518
512,-1,4,10,block_ikj,160.057
512,-1,4,10,par_block_ikj,19.611
512,-1,4,10,par_block_ikj2,13.440
512,-1,4,10,par_block_pairs,19.853
512,-1,5,10,block,87.530
512,-1,5,10,block_ikj,117.336
512,-1,5,10,par_block_ikj,19.423
512,-1,5,10,par_block_ikj2,13.231
512,-1,5,10,par_block_pairs,17.788
512,1,6,10,block,84.312
512,1,6,10,block_ikj,108.624
512,1,6,10,par_block_ikj,17.660
512,1,6,10,par_block_ikj2,13.143
512,1,6,10,par_block_pairs,16.809
512,-1,8,10,block,93.150
512,-1,8,10,block_ikj,98.038
512,-1,8,10,par_block_ikj,14.426
512,-1,8,10,par_block_ikj2,12.863
512,-1,8,10,par_block_pairs,14.550
512,-1,10,10,block,127.067
512,-1,10,10,block_ikj,75.106
512,-1,10,10,par_block_ikj,12.505
512,-1,10,10,par_block_ikj2,12.592
512,-1,10,10,par_block_pairs,12.274
512,2,11,10,block,134.966
512,2,11,10,block_ikj,73.718
512,2,11,10,par_block_ikj,10.623
512,2,11,10,par_block_ikj2,11.770
512,2,11,10,par_block_pairs,11.631
512,-1,15,10,block,182.761
512,-1,15,10,block_ikj,70.454
512,-1,15,10,par_block_ikj,11.832
512,-1,15,10,par_block_ikj2,12.728
512,-1,15,10,par_block_pairs,9.810
512,3,16,10,block,184.820
512,3,16,10,block_ikj,56.612
512,3,16,10,par_block_ikj,6.956
512,3,16,10,par_block_ikj2,11.069
512,3,16,10,par_block_pairs,10.012
512,-1,20,10,block,235.658
512,-1,20,10,block_ikj,51.451
512,-1,20,10,par_block_ikj,7.330
512,-1,20,10,par_block_ikj2,12.360
512,-1,20,10,par_block_pairs,8.679
512,5,26,10,block,322.492
512,5,26,10,block_ikj,45.164
512,5,26,10,par_block_ikj,7.288
512,5,26,10,par_block_ikj2,12.772
512,5,26,10,par_block_pairs,5.289
512,-1,30,10,block,363.523
512,-1,30,10,block_ikj,38.485
512,-1,30,10,par_block_ikj,6.249
512,-1,30,10,par_block_ikj2,13.904
512,-1,30,10,par_block_pairs,6.996
512,-1,32,10,block,293.783
512,-1,32,10,block_ikj,37.387
512,-1,32,10,par_block_ikj,4.596
512,-1,32,10,par_block_ikj2,12.164
512,-1,32,10,par_block_pairs,7.243
512,7.5,39,10,block,306.008
512,7.5,39,10,block_ikj,34.860
512,7.5,39,10,par_block_ikj,5.412
512,7.5,39,10,par_block_ikj2,11.857
512,7.5,39,10,par_block_pairs,5.505
512,8,41,10,block,317.883
512,8,41,10,block_ikj,33.636
512,8,41,10,par_block_ikj,5.486
512,8,41,10,par_block_ikj2,12.253
512,8,41,10,par_block_pairs,5.421
512,-1,50,10,block,337.638
512,-1,50,10,block_ikj,30.326
512,-1,50,10,par_block_ikj,5.769
512,-1,50,10,par_block_ikj2,14.421
512,-1,50,10,par_block_pairs,5.029
512,10,52,10,block,412.903
512,10,52,10,block_ikj,28.873
512,10,52,10,par_block_ikj,6.283
512,10,52,10,par_block_ikj2,15.023
512,10,52,10,par_block_pairs,5.238
512,-1,64,10,block,320.349
512,-1,64,10,block_ikj,26.057
512,-1,64,10,par_block_ikj,7.494
512,-1,64,10,par_block_ikj2,10.634
512,-1,64,10,par_block_pairs,4.789
512,15,77,10,block,328.291
512,15,77,10,block_ikj,28.337
512,15,77,10,par_block_ikj,6.883
512,15,77,10,par_block_ikj2,22.801
512,15,77,10,par_block_pairs,4.858
512,-1,100,10,block,378.025
512,-1,100,10,block_ikj,25.453
512,-1,100,10,par_block_ikj,5.889
512,-1,100,10,par_block_ikj2,17.054
512,-1,100,10,par_block_pairs,4.982
512,-1,128,10,block,370.719
512,-1,128,10,block_ikj,24.308
512,-1,128,10,par_block_ikj,6.059
512,-1,128,10,par_block_ikj2,21.504
512,-1,128,10,par_block_pairs,5.496
512,30,154,10,block,333.846
512,30,154,10,block_ikj,22.855
512,30,154,10,par_block_ikj,7.408
512,30,154,10,par_block_ikj2,24.942
512,30,154,10,par_block_pairs,4.934
512,-1,200,10,block,354.262
512,-1,200,10,block_ikj,22.520
512,-1,200,10,par_block_ikj,8.710
512,-1,200,10,par_block_ikj2,31.732
512,-1,200,10,par_block_pairs,7.104
512,40,205,10,block,405.860
512,40,205,10,block_ikj,26.367
512,40,205,10,par_block_ikj,11.218
512,40,205,10,par_block_ikj2,33.919
512,40,205,10,par_block_pairs,8.273
512,50,256,10,block,421.017
512,50,256,10,block_ikj,22.913
512,50,256,10,par_block_ikj,12.106
512,50,256,10,par_block_ikj2,39.727
512,50,256,10,par_block_pairs,11.752
512,75,384,10,block,536.509
512,75,384,10,block_ikj,27.138
512,75,384,10,par_block_ikj,20.159
512,75,384,10,par_block_ikj2,59.400
512,75,384,10,par_block_pairs,15.516
512,-1,500,10,block,571.827
512,-1,500,10,block_ikj,23.973
512,-1,500,10,par_block_ikj,21.788
512,-1,500,10,par_block_ikj2,72.863
512,-1,500,10,par_block_pairs,22.439
512,100,512,10,block,594.682
512,100,512,10,block_ikj,22.400
512,100,512,10,par_block_ikj,20.968
512,100,512,10,par_block_ikj2,73.631
512,100,512,10,par_block_pairs,21.774
800,-,-,1,point,321.168
800,-,-,1,point_ikj,77.392
800,-,-,1,par_point,36.666
800,-,-,1,par_point_ikj,10.791
800,-,-,1,par_point_ikj_reduce,37.598
800,0,1,1,block,1529.369
800,0,1,1,block_ikj,2784.315
800,0,1,1,par_block_ikj,315.415
800,0,1,1,par_block_ikj2,183.817
800,0,1,1,par_block_pairs,361.758
800,-1,2,1,block,507.160
800,-1,2,1,block_ikj,942.304
800,-1,2,1,par_block_ikj,120.871
800,-1,2,1,par_block_ikj2,81.703
800,-1,2,1,par_block_pairs,143.986
800,-1,4,1,block,303.770
800,-1,4,1,block_ikj,493.086
800,-1,4,1,par_block_ikj,61.508
800,-1,4,1,par_block_ikj2,53.886
800,-1,4,1,par_block_pairs,73.976
800,-1,5,1,block,281.996
800,-1,5,1,block_ikj,352.351
800,-1,5,1,par_block_ikj,57.371
800,-1,5,1,par_block_ikj2,49.004
800,-1,5,1,par_block_pairs,66.531
800,1,8,1,block,256.613
800,1,8,1,block_ikj,294.923
800,1,8,1,par_block_ikj,47.179
800,1,8,1,par_block_ikj2,44.926
800,1,8,1,par_block_pairs,53.887
800,-1,10,1,block,261.122
800,-1,10,1,block_ikj,211.487
800,-1,10,1,par_block_ikj,35.378
800,-1,10,1,par_block_ikj2,41.995
800,-1,10,1,par_block_pairs,39.762
800,-1,15,1,block,252.963
800,-1,15,1,block_ikj,193.211
800,-1,15,1,par_block_ikj,32.120
800,-1,15,1,par_block_ikj2,42.384
800,-1,15,1,par_block_pairs,32.665
800,2,16,1,block,241.329
800,2,16,1,block_ikj,184.523
800,2,16,1,par_block_ikj,33.147
800,2,16,1,par_block_ikj2,43.587
800,2,16,1,par_block_pairs,32.210
800,-1,20,1,block,238.405
800,-1,20,1,block_ikj,159.668
800,-1,20,1,par_block_ikj,27.528
800,-1,20,1,par_block_ikj2,42.026
800,-1,20,1,par_block_pairs,27.363
800,3,24,1,block,239.837
800,3,24,1,block_ikj,138.211
800,3,24,1,par_block_ikj,26.469
800,3,24,1,par_block_ikj2,45.627
800,3,24,1,par_block_pairs,25.474
800,-1,30,1,block,237.117
800,-1,30,1,block_ikj,113.790
800,-1,30,1,par_block_ikj,20.497
800,-1,30,1,par_block_ikj2,45.081
800,-1,30,1,par_block_pairs,20.544
800,-1,32,1,block,237.324
800,-1,32,1,block_ikj,115.710
800,-1,32,1,par_block_ikj,22.505
800,-1,32,1,par_block_ikj2,45.978
800,-1,32,1,par_block_pairs,22.945
800,5,40,1,block,247.214
800,5,40,1,block_ikj,105.086
800,5,40,1,par_block_ikj,24.709
800,5,40,1,par_block_ikj2,45.211
800,5,40,1,par_block_pairs,19.940
800,-1,50,1,block,249.058
800,-1,50,1,block_ikj,91.460
800,-1,50,1,par_block_ikj,21.335
800,-1,50,1,par_block_ikj2,38.879
800,-1,50,1,par_block_pairs,18.255
800,7.5,60,1,block,251.076
800,7.5,60,1,block_ikj,95.888
800,7.5,60,1,par_block_ikj,18.550
800,7.5,60,1,par_block_ikj2,43.239
800,7.5,60,1,par_block_pairs,18.407
800,8,64,1,block,258.600
800,8,64,1,block_ikj,94.778
800,8,64,1,par_block_ikj,18.163
800,8,64,1,par_block_ikj2,46.131
800,8,64,1,par_block_pairs,18.290
800,10,80,1,block,277.950
800,10,80,1,block_ikj,90.069
800,10,80,1,par_block_ikj,20.466
800,10,80,1,par_block_ikj2,54.017
800,10,80,1,par_block_pairs,19.484
800,-1,100,1,block,293.791
800,-1,100,1,block_ikj,85.623
800,-1,100,1,par_block_ikj,23.361
800,-1,100,1,par_block_ikj2,43.100
800,-1,100,1,par_block_pairs,17.327
800,15,120,1,block,301.483
800,15,120,1,block_ikj,84.920
800,15,120,1,par_block_ikj,15.706
800,15,120,1,par_block_ikj2,49.217
800,15,120,1,par_block_pairs,17.925
800,-1,128,1,block,308.991
800,-1,128,1,block_ikj,87.613
800,-1,128,1,par_block_ikj,28.957
800,-1,128,1,par_block_ikj2,52.176
800,-1,128,1,par_block_pairs,17.789
800,-1,200,1,block,319.462
800,-1,200,1,block_ikj,80.524
800,-1,200,1,par_block_ikj,22.063
800,-1,200,1,par_block_ikj2,76.565
800,-1,200,1,par_block_pairs,20.688
800,30,240,1,block,319.651
800,30,240,1,block_ikj,79.319
800,30,240,1,par_block_ikj,27.039
800,30,240,1,par_block_ikj2,92.756
800,30,240,1,par_block_pairs,21.845
800,-1,256,1,block,320.177
800,-1,256,1,block_ikj,84.844
800,-1,256,1,par_block_ikj,29.344
800,-1,256,1,par_block_ikj2,98.994
800,-1,256,1,par_block_pairs,24.431
800,40,320,1,block,331.314
800,40,320,1,block_ikj,94.969
800,40,320,1,par_block_ikj,39.145
800,40,320,1,par_block_ikj2,121.002
800,40,320,1,par_block_pairs,26.180
800,50,400,1,block,323.951
800,50,400,1,block_ikj,99.794
800,50,400,1,par_block_ikj,51.043
800,50,400,1,par_block_ikj2,146.765
800,50,400,1,par_block_pairs,40.578
800,-1,500,1,block,323.650
800,-1,500,1,block_ikj,94.927
800,-1,500,1,par_block_ikj,63.842
800,-1,500,1,par_block_ikj2,179.421
800,-1,500,1,par_block_pairs,39.901
800,-1,512,1,block,328.301
800,-1,512,1,block_ikj,92.456
800,-1,512,1,par_block_ikj,63.592
800,-1,512,1,par_block_ikj2,184.722
800,-1,512,1,par_block_pairs,41.134
800,75,600,1,block,322.495
800,75,600,1,block_ikj,94.327
800,75,600,1,par_block_ikj,73.433
800,75,600,1,par_block_ikj2,217.662
800,75,600,1,par_block_pairs,54.022
800,100,800,1,block,323.703
800,100,800,1,block_ikj,78.238
800,100,800,1,par_block_ikj,76.220
800,100,800,1,par_block_ikj2,265.383
800,100,800,1,par_block_pairs,78.591
800,-,-,2,point,327.844
800,-,-,2,point_ikj,76.382
800,-,-,2,par_point,37.740
800,-,-,2,par_point_ikj,10.994
800,-,-,2,par_point_ikj_reduce,37.389
800,0,1,2,block,1526.842
800,0,1,2,block_ikj,2638.942
800,0,1,2,par_block_ikj,313.930
800,0,1,2,par_block_ikj2,183.037
800,0,1,2,par_block_pairs,355.303
800,-1,2,2,block,495.439
800,-1,2,2,block_ikj,929.528
800,-1,2,2,par_block_ikj,115.950
800,-1,2,2,par_block_ikj2,78.011
800,-1,2,2,par_block_pairs,138.014
800,-1,4,2,block,304.125
800,-1,4,2,block_ikj,490.802
800,-1,4,2,par_block_ikj,60.187
800,-1,4,2,par_block_ikj2,53.680
800,-1,4,2,par_block_pairs,72.672
800,-1,5,2,block,280.710
800,-1,5,2,block_ikj,346.172
800,-1,5,2,par_block_ikj,57.386
800,-1,5,2,par_block_ikj2,49.953
800,-1,5,2,par_block_pairs,65.817
800,1,8,2,block,257.758
800,1,8,2,block_ikj,295.209
800,1,8,2,par_block_ikj,47.355
800,1,8,2,par_block_ikj2,46.999
800,1,8,2,par_block_pairs,52.608
800,-1,10,2,block,260.103
800,-1,10,2,block_ikj,210.609
800,-1,10,2,par_block_ikj,35.532
800,-1,10,2,par_block_ikj2,41.805
800,-1,10,2,par_block_pairs,41.259
800,-1,15,2,block,259.348
800,-1,15,2,block_ikj,186.119
800,-1,15,2,par_block_ikj,31.964
800,-1,15,2,par_block_ikj2,43.929
800,-1,15,2,par_block_pairs,31.962
800,2,16,2,block,247.470
800,2,16,2,block_ikj,184.779
800,2,16,2,par_block_ikj,33.540
800,2,16,2,par_block_ikj2,43.640
800,2,16,2,par_block_pairs,32.981
800,-1,20,2,block,238.929
800,-1,20,2,block_ikj,152.852
800,-1,20,2,par_block_ikj,27.528
800,-1,20,2,par_block_ikj2,39.275
800,-1,20,2,par_block_pairs,27.742
800,3,24,2,block,244.108
800,3,24,2,block_ikj,138.827
800,3,24,2,par_block_ikj,29.643
800,3,24,2,par_block_ikj2,44.825
800,3,24,2,par_block_pairs,25.419
800,-1,30,2,block,235.583
800,-1,30,2,block_ikj,114.378
800,-1,30,2,par_block_ikj,20.129
800,-1,30,2,par_block_ikj2,43.692
800,-1,30,2,par_block_pairs,20.713
800,-1,32,2,block,241.580
800,-1,32,2,block_ikj,114.848
800,-1,32,2,par_block_ikj,22.171
800,-1,32,2,par_block_ikj2,44.577
800,-1,32,2,par_block_pairs,24.143
800,5,40,2,block,242.352
800,5,40,2,block_ikj,104.084
800,5,40,2,par_block_ikj,25.001
800,5,40,2,par_block_ikj2,44.878
800,5,40,2,par_block_pairs,19.930
800,-1,50,2,block,247.703
800,-1,50,2,block_ikj,93.776
800,-1,50,2,par_block_ikj,13.782
800,-1,50,2,par_block_ikj2,38.978
800,-1,50,2,par_block_pairs,18.306
800,7.5,60,2,block,251.443
800,7.5,60,2,block_ikj,96.019
800,7.5,60,2,par_block_ikj,18.265
800,7.5,60,2,par_block_ikj2,43.267
800,7.5,60,2,par_block_pairs,17.471
800,8,64,2,block,252.794
800,8,64,2,block_ikj,94.599
800,8,64,2,par_block_ikj,18.708
800,8,64,2,par_block_ikj2,46.989
800,8,64,2,par_block_pairs,17.636
800,10,80,2,block,287.869
800,10,80,2,block_ikj,89.781
800,10,80,2,par_block_ikj,20.447
800,10,80,2,par_block_ikj2,57.272
800,10,80,2,par_block_pairs,17.562
800,-1,100,2,block,287.123
800,-1,100,2,block_ikj,86.455
800,-1,100,2,par_block_ikj,24.435
800,-1,100,2,par_block_ikj2,55.160
800,-1,100,2,par_block_pairs,18.572
800,15,120,2,block,307.449
800,15,120,2,block_ikj,85.147
